drug,state_code,state_name,zip_code,code,q1,q2,q3,q4
9300 - MORPHINE,NC,NORTH CAROLINA,289,289,724.66,684.77,706.28,636.64
9300 - MORPHINE,ND,NORTH DAKOTA,580,580,231.64,270.25,231.04,259.93
9300 - MORPHINE,ND,NORTH DAKOTA,581,581,977.00,1031.85,923.96,1134.24
9300 - MORPHINE,ND,NORTH DAKOTA,582,582,706.60,631.07,503.67,702.71
9300 - MORPHINE,ND,NORTH DAKOTA,583,583,326.91,342.93,376.58,384.40
9300 - MORPHINE,ND,NORTH DAKOTA,584,584,226.54,194.45,211.57,218.71
9300 - MORPHINE,ND,NORTH DAKOTA,585,585,1266.44,1109.65,1056.32,1120.48
9300 - MORPHINE,ND,NORTH DAKOTA,586,586,235.26,204.07,218.55,239.81
9300 - MORPHINE,ND,NORTH DAKOTA,587,587,323.17,257.04,199.49,317.48
9300 - MORPHINE,ND,NORTH DAKOTA,588,588,212.20,186.01,187.20,194.25
9300 - MORPHINE,NE,NEBRASKA,680,680,2171.80,2045.63,1865.59,1939.56
9300 - MORPHINE,NE,NEBRASKA,681,681,4509.28,4334.20,4616.05,4523.89
9300 - MORPHINE,NE,NEBRASKA,683,683,474.29,498.29,498.63,493.06
9300 - MORPHINE,NE,NEBRASKA,684,684,457.27,439.45,419.34,496.15
9300 - MORPHINE,NE,NEBRASKA,685,685,1860.79,2161.02,2032.53,2190.79
9300 - MORPHINE,NE,NEBRASKA,686,686,283.90,265.39,256.79,323.33
9300 - MORPHINE,NE,NEBRASKA,687,687,854.33,820.07,824.57,811.92
9300 - MORPHINE,NE,NEBRASKA,688,688,1484.76,1259.51,1344.49,1469.74
9300 - MORPHINE,NE,NEBRASKA,689,689,559.67,499.67,540.42,565.33
9300 - MORPHINE,NE,NEBRASKA,690,690,269.39,269.29,247.32,286.06
9300 - MORPHINE,NE,NEBRASKA,691,691,421.38,383.61,405.25,435.06
9300 - MORPHINE,NE,NEBRASKA,692,692,23.76,23.61,35.20,31.62
9300 - MORPHINE,NE,NEBRASKA,693,693,634.84,565.25,604.78,593.98
9300 - MORPHINE,NH,NEW HAMPSHIRE,030,30,3433.55,3261.40,3161.04,3211.00
9300 - MORPHINE,NH,NEW HAMPSHIRE,031,31,1941.26,1859.21,1868.54,2025.03
9300 - MORPHINE,NH,NEW HAMPSHIRE,032,32,1711.38,1697.67,1687.10,1682.15
9300 - MORPHINE,NH,NEW HAMPSHIRE,033,33,1421.56,1605.30,1351.90,1519.77
9300 - MORPHINE,NH,NEW HAMPSHIRE,034,34,626.15,550.66,683.58,647.27
9300 - MORPHINE,NH,NEW HAMPSHIRE,035,35,452.05,386.07,387.48,373.12
9300 - MORPHINE,NH,NEW HAMPSHIRE,036,36,77.83,84.60,93.62,67.68
9300 - MORPHINE,NH,NEW HAMPSHIRE,037,37,605.18,621.98,652.38,696.25
9300 - MORPHINE,NH,NEW HAMPSHIRE,038,38,3156.47,3184.98,3108.86,3224.26
9300 - MORPHINE,NJ,NEW JERSEY,070,70,7720.39,7636.49,7119.81,7152.49
9300 - MORPHINE,NJ,NEW JERSEY,071,71,894.87,1006.60,1026.28,827.66
9300 - MORPHINE,NJ,NEW JERSEY,072,72,476.58,387.03,445.54,442.78
9300 - MORPHINE,NJ,NEW JERSEY,073,73,582.76,459.19,494.09,489.19
9300 - MORPHINE,NJ,NEW JERSEY,074,74,4063.57,3639.52,3683.92,3408.76
9300 - MORPHINE,NJ,NEW JERSEY,075,75,594.32,443.30,536.82,578.74
9300 - MORPHINE,NJ,NEW JERSEY,076,76,4667.22,4245.89,3926.33,4178.25
9300 - MORPHINE,NJ,NEW JERSEY,077,77,4253.52,4174.27,4042.09,3971.80
9300 - MORPHINE,NJ,NEW JERSEY,078,78,2042.68,2067.56,1936.33,2203.38
9300 - MORPHINE,NJ,NEW JERSEY,079,79,1749.46,1515.29,1887.66,1559.35
9300 - MORPHINE,NJ,NEW JERSEY,080,80,12872.48,12167.69,12827.81,12732.44
9300 - MORPHINE,NJ,NEW JERSEY,081,81,1060.54,1028.03,1076.51,1142.77
9300 - MORPHINE,NJ,NEW JERSEY,082,82,1775.42,1868.28,1900.30,1909.15
9300 - MORPHINE,NJ,NEW JERSEY,083,83,1443.60,1261.95,1366.15,1318.51
9300 - MORPHINE,NJ,NEW JERSEY,084,84,351.79,320.72,347.25,361.58
9300 - MORPHINE,NJ,NEW JERSEY,085,85,1705.35,1750.74,1560.34,1679.72
9300 - MORPHINE,NJ,NEW JERSEY,086,86,1394.21,1366.60,1232.07,1136.04
9300 - MORPHINE,NJ,NEW JERSEY,087,87,4108.52,3807.27,3805.23,3635.89
9300 - MORPHINE,NJ,NEW JERSEY,088,88,6971.45,6595.00,6283.25,6144.51
9300 - MORPHINE,NJ,NEW JERSEY,089,89,540.59,593.95,638.36,716.95
9300 - MORPHINE,NM,NEW MEXICO,870,870,1230.54,1109.08,1239.98,1174.33
9300 - MORPHINE,NM,NEW MEXICO,871,871,8153.80,7599.15,7806.65,7799.98
9300 - MORPHINE,NM,NEW MEXICO,873,873,739.88,670.75,676.06,762.42
9300 - MORPHINE,NM,NEW MEXICO,874,874,682.64,735.90,714.55,790.73
9300 - MORPHINE,NM,NEW MEXICO,875,875,1883.84,1783.52,1876.16,1974.45
9300 - MORPHINE,NM,NEW MEXICO,877,877,304.63,282.53,280.24,295.71
9300 - MORPHINE,NM,NEW MEXICO,878,878,62.08,57.23,84.19,88.21
9300 - MORPHINE,NM,NEW MEXICO,879,879,154.24,145.81,175.89,110.36
9300 - MORPHINE,NM,NEW MEXICO,880,880,1741.54,1701.21,1705.03,1568.60
9300 - MORPHINE,NM,NEW MEXICO,881,881,394.46,362.42,407.03,421.27
9300 - MORPHINE,NM,NEW MEXICO,882,882,1874.84,1796.16,1757.55,1862.41
9300 - MORPHINE,NM,NEW MEXICO,883,883,560.55,466.11,437.67,468.25
9300 - MORPHINE,NM,NEW MEXICO,884,884,35.84,39.05,38.16,39.91
9300 - MORPHINE,NV,NEVADA,890,890,9335.08,8681.26,8929.08,8681.22
9300 - MORPHINE,NV,NEVADA,891,891,19695.43,18374.06,18108.55,17213.12
9300 - MORPHINE,NV,NEVADA,893,893,42.54,49.45,45.63,38.91
9300 - MORPHINE,NV,NEVADA,894,894,2750.99,2722.80,2844.84,2576.13
9300 - MORPHINE,NV,NEVADA,895,895,3391.57,3272.28,3695.67,3503.68
9300 - MORPHINE,NV,NEVADA,897,897,869.35,871.07,850.25,919.28
9300 - MORPHINE,NV,NEVADA,898,898,289.82,258.20,262.41,252.90
9300 - MORPHINE,NY,NEW YORK,100,100,8415.59,9049.88,7864.28,7646.41
9300 - MORPHINE,NY,NEW YORK,101,101,165.67,152.35,101.32,123.65
9300 - MORPHINE,NY,NEW YORK,102,102,1.13,4.51,0,1.13
9300 - MORPHINE,NY,NEW YORK,103,103,4423.25,4382.36,4174.60,4250.67
9300 - MORPHINE,NY,NEW YORK,104,104,3290.41,3547.15,3149.60,3621.04
9300 - MORPHINE,NY,NEW YORK,105,105,2045.13,1952.36,1958.52,1901.65
9300 - MORPHINE,NY,NEW YORK,106,106,337.43,545.78,471.43,367.77
9300 - MORPHINE,NY,NEW YORK,107,107,660.14,792.10,648.18,729.16
9300 - MORPHINE,NY,NEW YORK,108,108,192.04,342.70,177.60,206.05
9300 - MORPHINE,NY,NEW YORK,109,109,2341.68,2311.24,2226.06,2505.57
9300 - MORPHINE,NY,NEW YORK,110,110,2823.41,2225.22,2787.73,2079.71
9300 - MORPHINE,NY,NEW YORK,111,111,512.60,464.65,379.05,379.31
9300 - MORPHINE,NY,NEW YORK,112,112,4794.25,5109.50,4849.68,4762.48
9300 - MORPHINE,NY,NEW YORK,113,113,2471.19,2167.25,1993.81,2134.28
9300 - MORPHINE,NY,NEW YORK,114,114,1027.43,1010.89,1030.64,921.95
9300 - MORPHINE,NY,NEW YORK,115,115,3228.34,3129.63,3018.77,3047.72
9300 - MORPHINE,NY,NEW YORK,116,116,267.52,335.50,329.88,360.35
9300 - MORPHINE,NY,NEW YORK,117,117,13019.60,12231.71,11921.27,11835.29
9300 - MORPHINE,NY,NEW YORK,118,118,429.80,485.50,443.57,456.21
9300 - MORPHINE,NY,NEW YORK,119,119,1544.35,1573.92,1560.56,1552.52
9300 - MORPHINE,NY,NEW YORK,120,120,3014.14,2733.64,2855.95,2555.38
9300 - MORPHINE,NY,NEW YORK,121,121,1126.13,1209.04,1198.36,1214.09
9300 - MORPHINE,NY,NEW YORK,122,122,1969.69,1691.72,1531.73,1505.80
9300 - MORPHINE,NY,NEW YORK,123,123,920.05,851.10,938.43,874.90
9300 - MORPHINE,NY,NEW YORK,124,124,1810.04,1821.87,1584.40,1639.23
9300 - MORPHINE,NY,NEW YORK,125,125,2582.73,2663.81,2697.20,2605.42
9300 - MORPHINE,NY,NEW YORK,126,126,866.15,730.44,750.57,642.35
9300 - MORPHINE,NY,NEW YORK,127,127,826.16,751.33,638.89,611.63
9300 - MORPHINE,NY,NEW YORK,128,128,2773.69,2649.18,2648.75,2769.83
9300 - MORPHINE,NY,NEW YORK,129,129,1766.35,1754.03,1618.51,1704.57
9300 - MORPHINE,NY,NEW YORK,130,130,3233.48,3041.39,3027.17,3026.03
9300 - MORPHINE,NY,NEW YORK,131,131,1178.15,1153.42,1190.12,1234.02
9300 - MORPHINE,NY,NEW YORK,132,132,2284.35,2001.21,2058.06,2213.21
9300 - MORPHINE,NY,NEW YORK,133,133,957.20,948.98,1002.10,895.24
9300 - MORPHINE,NY,NEW YORK,134,134,1222.01,1382.38,1243.03,1467.35
9300 - MORPHINE,NY,NEW YORK,135,135,518.42,400.98,458.73,404.90
9300 - MORPHINE,NY,NEW YORK,136,136,1888.03,1635.56,1900.60,1895.97
9300 - MORPHINE,NY,NEW YORK,137,137,598.30,598.54,503.86,593.60
9300 - MORPHINE,NY,NEW YORK,138,138,2366.18,2333.97,2202.25,2015.55
9300 - MORPHINE,NY,NEW YORK,139,139,539.89,499.01,505.15,574.78
9300 - MORPHINE,NY,NEW YORK,140,140,3369.49,3340.76,3201.11,3224.87
9300 - MORPHINE,NY,NEW YORK,141,141,1702.38,1541.40,1583.67,1484.49
9300 - MORPHINE,NY,NEW YORK,142,142,4813.00,4850.52,4628.60,4732.62
9300 - MORPHINE,NY,NEW YORK,143,143,655.19,582.57,639.23,590.50
9300 - MORPHINE,NY,NEW YORK,144,144,2418.64,2443.14,2368.93,2343.36
9300 - MORPHINE,NY,NEW YORK,145,145,2054.91,2076.42,1918.13,2067.18
9300 - MORPHINE,NY,NEW YORK,146,146,4303.19,4358.28,4163.54,4331.08
9300 - MORPHINE,NY,NEW YORK,147,147,1439.79,1405.34,1471.74,1491.82
9300 - MORPHINE,NY,NEW YORK,148,148,3025.99,3017.92,2924.22,2771.04
9300 - MORPHINE,NY,NEW YORK,149,149,627.41,669.52,630.10,691.38
9300 - MORPHINE,OH,OHIO,430,430,5211.60,5020.51,4899.59,5124.01
9300 - MORPHINE,OH,OHIO,431,431,2770.16,2777.54,2758.76,2724.58
9300 - MORPHINE,OH,OHIO,432,432,6105.39,5773.67,5812.97,5855.71
9300 - MORPHINE,OH,OHIO,433,433,1078.14,1077.69,1052.24,1035.84
9300 - MORPHINE,OH,OHIO,434,434,779.48,741.09,724.23,688.21
9300 - MORPHINE,OH,OHIO,435,435,2353.37,2155.32,2344.71,2022.37
9300 - MORPHINE,OH,OHIO,436,436,3276.44,3068.51,3076.19,3118.08
9300 - MORPHINE,OH,OHIO,437,437,1220.82,1253.42,1330.05,1435.30
9300 - MORPHINE,OH,OHIO,438,438,239.21,271.55,278.78,330.54
9300 - MORPHINE,OH,OHIO,439,439,1345.25,1442.66,1568.64,1550.94
9300 - MORPHINE,OH,OHIO,440,440,3798.80,3665.21,3557.59,3961.63
9300 - MORPHINE,OH,OHIO,441,441,6465.27,6116.23,6195.61,6475.15
9300 - MORPHINE,OH,OHIO,442,442,3554.99,3483.39,3541.93,3741.85
9300 - MORPHINE,OH,OHIO,443,443,1751.97,1752.73,1809.01,1931.97
9300 - MORPHINE,OH,OHIO,444,444,2151.71,2040.81,2158.76,1937.48
9300 - MORPHINE,OH,OHIO,445,445,1924.94,1839.43,1806.03,1815.11
9300 - MORPHINE,OH,OHIO,446,446,2542.71,2277.23,2437.79,2553.46
9300 - MORPHINE,OH,OHIO,447,447,1944.12,1964.50,1909.79,1935.90
9300 - MORPHINE,OH,OHIO,448,448,1731.62,1676.29,1831.76,1831.58
9300 - MORPHINE,OH,OHIO,449,449,632.99,716.36,638.31,836.66
9300 - MORPHINE,OH,OHIO,450,450,5734.08,5775.68,6224.02,6001.49
9300 - MORPHINE,OH,OHIO,451,451,1946.25,1854.43,2045.02,1983.46
9300 - MORPHINE,OH,OHIO,452,452,5763.89,5460.54,5419.20,6081.75
9300 - MORPHINE,OH,OHIO,453,453,3839.82,3782.76,3627.65,3880.20
9300 - MORPHINE,OH,OHIO,454,454,3257.13,3365.72,2979.45,3134.62
9300 - MORPHINE,OH,OHIO,455,455,686.96,633.70,644.76,663.37
9300 - MORPHINE,OH,OHIO,456,456,3752.65,3810.83,3671.81,3580.11
9300 - MORPHINE,OH,OHIO,457,457,1031.01,997.15,1130.56,1196.59
9300 - MORPHINE,OH,OHIO,458,458,2143.55,1918.34,1840.70,2069.45
9300 - MORPHINE,OK,OKLAHOMA,730,730,7822.61,7600.32,7357.90,7407.64
9300 - MORPHINE,OK,OKLAHOMA,731,731,11627.59,11063.25,10306.87,10819.90
9300 - MORPHINE,OK,OKLAHOMA,734,734,1225.44,1100.24,1161.36,1122.89
9300 - MORPHINE,OK,OKLAHOMA,735,735,2901.36,2847.91,2877.75,2656.70
9300 - MORPHINE,OK,OKLAHOMA,736,736,519.14,529.51,574.88,565.30
9300 - MORPHINE,OK,OKLAHOMA,737,737,964.41,866.57,850.47,819.68
9300 - MORPHINE,OK,OKLAHOMA,738,738,236.81,206.80,223.77,163.74
9300 - MORPHINE,OK,OKLAHOMA,739,739,27.37,64.26,60.57,43.06
9300 - MORPHINE,OK,OKLAHOMA,740,740,8335.93,7968.05,8061.39,7865.04
9300 - MORPHINE,OK,OKLAHOMA,741,741,4851.62,4419.60,4626.23,4648.52
9300 - MORPHINE,OK,OKLAHOMA,743,743,1036.49,1044.41,985.74,1003.73
9300 - MORPHINE,OK,OKLAHOMA,744,744,2660.24,2633.21,2907.00,2542.58
9300 - MORPHINE,OK,OKLAHOMA,745,745,693.82,638.43,777.50,758.04
9300 - MORPHINE,OK,OKLAHOMA,746,746,643.01,565.36,679.34,473.69
9300 - MORPHINE,OK,OKLAHOMA,747,747,652.83,660.24,622.00,667.18
9300 - MORPHINE,OK,OKLAHOMA,748,748,1665.00,1710.63,1569.45,1479.25
9300 - MORPHINE,OK,OKLAHOMA,749,749,662.02,653.94,786.14,1002.49
9300 - MORPHINE,OR,OREGON,970,970,7907.99,7297.76,7508.17,7353.59
9300 - MORPHINE,OR,OREGON,971,971,4336.96,3667.82,4128.69,3948.56
9300 - MORPHINE,OR,OREGON,972,972,12195.68,12505.65,12369.73,11759.49
9300 - MORPHINE,OR,OREGON,973,973,5122.95,4956.69,4991.52,4945.53
9300 - MORPHINE,OR,OREGON,974,974,7908.07,7581.60,7673.02,7615.23
9300 - MORPHINE,OR,OREGON,975,975,5357.70,5276.05,5357.65,5268.60
9300 - MORPHINE,OR,OREGON,976,976,1011.00,1117.15,1266.15,1258.99
9300 - MORPHINE,OR,OREGON,977,977,3098.52,2868.03,2768.13,2702.26
9300 - MORPHINE,OR,OREGON,978,978,1351.55,1338.26,1353.66,1449.12
9300 - MORPHINE,OR,OREGON,979,979,407.62,366.25,347.28,313.22
9300 - MORPHINE,PA,PENNSYLVANIA,150,150,7683.53,7339.60,7424.78,6706.27
9300 - MORPHINE,PA,PENNSYLVANIA,151,151,2466.08,2447.98,2583.69,2445.59
9300 - MORPHINE,PA,PENNSYLVANIA,152,152,6422.26,5833.17,6118.50,5747.90
9300 - MORPHINE,PA,PENNSYLVANIA,153,153,1557.32,1706.73,1639.30,1416.60
9300 - MORPHINE,PA,PENNSYLVANIA,154,154,2055.48,1954.34,1934.25,1897.31
9300 - MORPHINE,PA,PENNSYLVANIA,155,155,931.42,678.40,633.50,667.39
9300 - MORPHINE,PA,PENNSYLVANIA,156,156,4070.70,3606.30,3530.00,3799.21
9300 - MORPHINE,PA,PENNSYLVANIA,157,157,1640.16,1695.02,1642.97,1452.57
9300 - MORPHINE,PA,PENNSYLVANIA,158,158,1584.45,1544.42,1329.88,1423.89
9300 - MORPHINE,PA,PENNSYLVANIA,159,159,1605.64,1517.29,1483.24,1439.97
9300 - MORPHINE,PA,PENNSYLVANIA,160,160,2096.30,2175.63,2186.73,2092.84
9300 - MORPHINE,PA,PENNSYLVANIA,161,161,2556.39,2305.97,2383.09,2495.52
9300 - MORPHINE,PA,PENNSYLVANIA,162,162,843.13,759.45,752.62,781.84
9300 - MORPHINE,PA,PENNSYLVANIA,163,163,3183.07,3004.53,3120.94,3095.08
9300 - MORPHINE,PA,PENNSYLVANIA,164,164,1088.41,1178.96,1133.97,1103.45
9300 - MORPHINE,PA,PENNSYLVANIA,165,165,2702.99,2608.70,2469.46,2449.83
9300 - MORPHINE,PA,PENNSYLVANIA,166,166,3167.42,3102.86,3086.01,2710.15
9300 - MORPHINE,PA,PENNSYLVANIA,167,167,989.36,955.32,1043.62,993.26
9300 - MORPHINE,PA,PENNSYLVANIA,168,168,722.90,734.20,699.96,678.67
9300 - MORPHINE,PA,PENNSYLVANIA,169,169,518.77,505.05,470.65,414.92
9300 - MORPHINE,PA,PENNSYLVANIA,170,170,7342.81,7443.06,7229.18,7044.63
9300 - MORPHINE,PA,PENNSYLVANIA,171,171,1188.51,1348.27,1235.18,1374.17
9300 - MORPHINE,PA,PENNSYLVANIA,172,172,1788.21,1655.79,1719.30,1666.13
9300 - MORPHINE,PA,PENNSYLVANIA,173,173,2862.56,2886.70,2692.91,2608.85
9300 - MORPHINE,PA,PENNSYLVANIA,174,174,1944.73,1714.20,1769.12,1819.42
9300 - MORPHINE,PA,PENNSYLVANIA,175,175,2677.34,2712.71,2638.94,2674.64
9300 - MORPHINE,PA,PENNSYLVANIA,176,176,2651.90,2614.32,2386.28,2641.30
9300 - MORPHINE,PA,PENNSYLVANIA,177,177,1347.29,1234.43,1232.06,1259.15
9300 - MORPHINE,PA,PENNSYLVANIA,178,178,1915.93,1919.33,1958.47,1861.63
9300 - MORPHINE,PA,PENNSYLVANIA,179,179,994.83,924.21,920.04,1099.65
9300 - MORPHINE,PA,PENNSYLVANIA,180,180,3217.72,3252.16,3590.20,3412.53
9300 - MORPHINE,PA,PENNSYLVANIA,181,181,2649.17,2364.71,2181.53,2028.30
9300 - MORPHINE,PA,PENNSYLVANIA,182,182,1034.32,1121.16,1073.33,1147.49
9300 - MORPHINE,PA,PENNSYLVANIA,183,183,1716.78,1454.90,1585.58,1622.89
9300 - MORPHINE,PA,PENNSYLVANIA,184,184,1712.80,1499.71,1559.12,1454.14
9300 - MORPHINE,PA,PENNSYLVANIA,185,185,2073.76,2033.75,1970.40,1981.95
9300 - MORPHINE,PA,PENNSYLVANIA,186,186,1596.06,1566.97,1454.37,1417.51
9300 - MORPHINE,PA,PENNSYLVANIA,187,187,5013.69,5736.12,5377.49,5137.64
9300 - MORPHINE,PA,PENNSYLVANIA,188,188,727.62,736.40,755.86,888.98
9300 - MORPHINE,PA,PENNSYLVANIA,189,189,2641.75,2710.00,2658.11,2566.54
9300 - MORPHINE,PA,PENNSYLVANIA,190,190,27973.74,38544.70,30813.00,31905.25
9300 - MORPHINE,PA,PENNSYLVANIA,191,191,8682.42,8262.24,8197.05,7969.60
9300 - MORPHINE,PA,PENNSYLVANIA,193,193,3926.73,3580.89,3544.59,3703.18
9300 - MORPHINE,PA,PENNSYLVANIA,194,194,5020.51,4752.91,4504.33,4392.32
9300 - MORPHINE,PA,PENNSYLVANIA,195,195,1333.56,1550.51,1419.23,1418.69
9300 - MORPHINE,PA,PENNSYLVANIA,196,196,1632.67,1574.60,1646.36,1610.08
9300 - MORPHINE,PR,PUERTO RICO,006,6,368.61,291.65,307.66,326.74
9300 - MORPHINE,PR,PUERTO RICO,007,7,330.48,201.00,359.91,329.81
9300 - MORPHINE,PR,PUERTO RICO,009,9,852.84,701.64,817.72,754.73
9300 - MORPHINE,RI,RHODE ISLAND,028,28,5242.24,4946.09,5061.08,4810.75
9300 - MORPHINE,RI,RHODE ISLAND,029,29,2856.62,2960.76,3176.50,2735.68
9300 - MORPHINE,SC,SOUTH CAROLINA,290,290,4579.80,4435.95,4326.70,4276.83
9300 - MORPHINE,SC,SOUTH CAROLINA,291,291,4015.19,3942.38,4131.92,4022.58
9300 - MORPHINE,SC,SOUTH CAROLINA,292,292,4066.23,4002.85,3914.85,3938.72
9300 - MORPHINE,SC,SOUTH CAROLINA,293,293,3894.93,3792.21,3696.17,3984.88
9300 - MORPHINE,SC,SOUTH CAROLINA,294,294,9874.99,9130.91,9073.12,9033.89
9300 - MORPHINE,SC,SOUTH CAROLINA,295,295,7900.22,7018.52,7462.34,7634.21
9300 - MORPHINE,SC,SOUTH CAROLINA,296,296,9310.25,9059.79,8643.06,9229.44
9300 - MORPHINE,SC,SOUTH CAROLINA,297,297,2357.07,2298.22,2288.63,2125.89
9300 - MORPHINE,SC,SOUTH CAROLINA,298,298,2158.85,1857.90,1903.34,1806.98
9300 - MORPHINE,SC,SOUTH CAROLINA,299,299,2043.22,1827.27,2074.59,1903.72
9300 - MORPHINE,SD,SOUTH DAKOTA,570,570,1113.21,1043.39,1011.73,1075.32
9300 - MORPHINE,SD,SOUTH DAKOTA,571,571,1824.94,1586.60,1606.39,1656.07
9300 - MORPHINE,SD,SOUTH DAKOTA,572,572,253.50,245.17,324.72,250.34
9300 - MORPHINE,SD,SOUTH DAKOTA,573,573,319.66,314.01,340.52,413.31
9300 - MORPHINE,SD,SOUTH DAKOTA,574,574,272.01,268.09,249.99,281.64
9300 - MORPHINE,SD,SOUTH DAKOTA,575,575,274.86,284.06,234.66,277.06
9300 - MORPHINE,SD,SOUTH DAKOTA,576,576,60.53,65.53,43.59,45.57
9300 - MORPHINE,SD,SOUTH DAKOTA,577,577,1276.28,1233.63,1214.03,1196.94
9300 - MORPHINE,TN,TENNESSEE,370,370,8959.25,8755.98,8842.03,8190.07
9300 - MORPHINE,TN,TENNESSEE,371,371,9595.61,9241.99,9410.39,9125.32
9300 - MORPHINE,TN,TENNESSEE,372,372,6053.54,5621.27,5743.07,5745.25
9300 - MORPHINE,TN,TENNESSEE,373,373,7286.94,6742.77,6389.44,6559.87
9300 - MORPHINE,TN,TENNESSEE,374,374,1942.50,1900.22,1954.28,1913.94
9300 - MORPHINE,TN,TENNESSEE,376,376,6638.07,6648.39,6579.76,6353.71
9300 - MORPHINE,TN,TENNESSEE,377,377,5308.62,5368.92,5160.45,5363.93
9300 - MORPHINE,TN,TENNESSEE,378,378,8112.27,8113.56,7774.38,8091.34
9300 - MORPHINE,TN,TENNESSEE,379,379,5695.23,5501.93,5191.71,5455.73
9300 - MORPHINE,TN,TENNESSEE,380,380,2869.73,2940.05,2789.52,2879.79
9300 - MORPHINE,TN,TENNESSEE,381,381,21226.28,26964.00,28365.95,26504.50
9300 - MORPHINE,TN,TENNESSEE,382,382,1284.99,1203.74,1128.45,1131.42
9300 - MORPHINE,TN,TENNESSEE,383,383,3815.40,3280.52,3469.14,3478.51
9300 - MORPHINE,TN,TENNESSEE,384,384,2358.26,2030.83,2270.58,2026.71
9300 - MORPHINE,TN,TENNESSEE,385,385,4223.38,3860.34,4383.19,3847.64
9300 - MORPHINE,TX,TEXAS,750,750,11601.32,10791.63,11029.36,10824.35
9300 - MORPHINE,TX,TEXAS,751,751,3896.22,3734.03,3839.37,3689.02
9300 - MORPHINE,TX,TEXAS,752,752,6974.26,5718.18,6564.07,6311.72
9300 - MORPHINE,TX,TEXAS,753,753,200.23,265.87,222.90,201.90
9300 - MORPHINE,TX,TEXAS,754,754,2951.56,2837.92,2825.41,2789.94
9300 - MORPHINE,TX,TEXAS,755,755,927.01,912.95,947.29,920.92
9300 - MORPHINE,TX,TEXAS,756,756,3340.01,2322.48,2394.53,2638.03
9300 - MORPHINE,TX,TEXAS,757,757,2799.47,2674.87,2845.98,2908.28
9300 - MORPHINE,TX,TEXAS,758,758,622.68,656.17,666.12,590.50
9300 - MORPHINE,TX,TEXAS,759,759,1531.16,1456.00,1442.65,1657.63
9300 - MORPHINE,TX,TEXAS,760,760,7612.78,7309.61,7260.58,7319.55
9300 - MORPHINE,TX,TEXAS,761,761,8797.73,8464.66,8656.05,8627.33
9300 - MORPHINE,TX,TEXAS,762,762,2958.65,2742.97,2858.70,2897.06
9300 - MORPHINE,TX,TEXAS,763,763,1650.72,1472.46,1584.26,1516.42
9300 - MORPHINE,TX,TEXAS,764,764,766.25,656.93,702.42,656.09
9300 - MORPHINE,TX,TEXAS,765,765,2760.11,3076.49,2723.55,2740.13
9300 - MORPHINE,TX,TEXAS,766,766,680.55,840.60,740.78,770.18
9300 - MORPHINE,TX,TEXAS,767,767,1974.75,1995.14,1893.99,1752.76
9300 - MORPHINE,TX,TEXAS,768,768,838.36,751.62,820.28,845.34
9300 - MORPHINE,TX,TEXAS,769,769,991.52,903.43,749.88,782.84
9300 - MORPHINE,TX,TEXAS,770,770,10662.34,9120.45,9824.95,9503.71
9300 - MORPHINE,TX,TEXAS,773,773,6562.00,6057.20,6319.43,6276.93
9300 - MORPHINE,TX,TEXAS,774,774,4175.45,4244.90,4485.78,4022.55
9300 - MORPHINE,TX,TEXAS,775,775,8615.73,7351.55,7430.71,7684.47
9300 - MORPHINE,TX,TEXAS,776,776,1740.01,1601.46,1741.97,1698.76
9300 - MORPHINE,TX,TEXAS,777,777,2270.67,1717.22,2116.27,1703.49
9300 - MORPHINE,TX,TEXAS,778,778,1702.58,1636.85,1619.43,1704.69
9300 - MORPHINE,TX,TEXAS,779,779,1784.17,1513.59,1625.75,1397.72
9300 - MORPHINE,TX,TEXAS,780,780,2491.50,2599.22,2849.13,2573.81
9300 - MORPHINE,TX,TEXAS,781,781,1875.40,1974.20,1985.04,1981.17
9300 - MORPHINE,TX,TEXAS,782,782,10253.82,9240.65,9598.28,9585.20
9300 - MORPHINE,TX,TEXAS,783,783,1220.97,1244.55,1121.74,1267.38
9300 - MORPHINE,TX,TEXAS,784,784,2438.24,2186.90,2369.01,2276.93
9300 - MORPHINE,TX,TEXAS,785,785,2169.82,1889.65,2163.90,2076.98
9300 - MORPHINE,TX,TEXAS,786,786,5649.39,5556.87,5992.24,6076.72
9300 - MORPHINE,TX,TEXAS,787,787,4566.79,4688.50,4546.04,4515.07
9300 - MORPHINE,TX,TEXAS,788,788,270.77,261.08,286.15,309.73
9300 - MORPHINE,TX,TEXAS,789,789,343.26,343.69,419.29,432.91
9300 - MORPHINE,TX,TEXAS,790,790,1328.13,1061.14,906.94,961.08
9300 - MORPHINE,TX,TEXAS,791,791,2456.82,2522.98,2574.77,2333.08
9300 - MORPHINE,TX,TEXAS,792,792,269.48,222.97,201.72,201.57
9300 - MORPHINE,TX,TEXAS,793,793,556.36,581.81,576.54,586.29
9300 - MORPHINE,TX,TEXAS,794,794,2766.61,2682.61,2764.57,3024.43
9300 - MORPHINE,TX,TEXAS,795,795,365.28,329.18,326.81,310.41
9300 - MORPHINE,TX,TEXAS,796,796,1180.17,1165.13,1061.96,1112.59
9300 - MORPHINE,TX,TEXAS,797,797,1789.36,1605.87,1571.78,1847.16
9300 - MORPHINE,TX,TEXAS,798,798,105.91,55.11,90.04,131.46
9300 - MORPHINE,TX,TEXAS,799,799,2722.24,2305.19,2536.31,2698.91
